LFQ intensity 401#1	LFQ intensity 401#2	LFQ intensity 401#3	LFQ intensity 401#4	LFQ intensity WT#1	LFQ intensity WT#2	LFQ intensity WT#3	LFQ intensity WT#4	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Keywords	Length	N: MS/MS count	N: -Log Student's T-test p-value MT_WT	N: Student's T-test q-value MT_WT	N: Student's T-test Difference MT_WT	N: Student's T-test Test statistic MT_WT	Protein names	Gene Names	T: Protein IDs	T: Majority protein IDs	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Student's T-test Significant MT_WT	C: Student's T-test significant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	T: id	Entry Name	Organism
32.5063018798828	32.4170989990234	32.0887985229492	32.1575012207031	32.1781997680664	31.9710998535156	32.2654991149902	31.982400894165	proteolysis [GO:0006508]		metal ion binding [GO:0046872];metalloendopeptidase activity [GO:0004222]	Hydrolase;Metal-binding;Metalloprotease;Protease;Zinc	231	175	0.767768	0.368469	0.193151	0.821119	Peptidase M48 domain-containing protein	yggG KPN_03358	A6TDT4	A6TDT4						16	16	16	69.7	69.7	69.7	24.703	0	323.31	40291000000	1164	A6TDT4_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.2568016052246	32.2314987182617	32.2262992858887	32.209300994873	31.9698009490967	31.9647006988525	31.7548007965088	32.334300994873	putrescine biosynthetic process from arginine [GO:0033388];spermidine biosynthetic process [GO:0008295]		agmatinase activity [GO:0008783];manganese ion binding [GO:0030145]	Hydrolase;Manganese;Metal-binding;Polyamine biosynthesis;Putrescine biosynthesis;Spermidine biosynthesis	306	236	0.952233	0.287298	0.22511	0.970817	Agmatinase (EC 3.5.3.11) (Agmatine ureohydrolase) (AUH)	speB KPN78578_33090 KPN_03373	A6TDU9	A6TDU9						11	11	11	55.2	55.2	55.2	33.514	0	280.49	39123000000	1166	SPEB_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.6961994171143	31.8656997680664	31.7064990997314	31.548900604248	31.7383995056152	31.6802005767822	31.4738998413086	31.5366992950439	arginine catabolic process [GO:0006527];putrescine biosynthetic process [GO:0009446];spermidine biosynthetic process [GO:0008295]		arginine decarboxylase activity [GO:0008792];metal ion binding [GO:0046872]	Decarboxylase;Lyase;Magnesium;Metal-binding;Polyamine biosynthesis;Putrescine biosynthesis;Pyridoxal phosphate;Spermidine biosynthesis	658	177	0.49695	0.602079	0.0970645	0.484514	Biosynthetic arginine decarboxylase (ADC) (EC 4.1.1.19)	speA KPN_03374	A6TDV0	A6TDV0						22	22	22	44.1	44.1	44.1	73.797	0	225.18	28330000000	1167	A6TDV0_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
33.9560012817383	33.6707000732422	33.7958984375	33.7229995727539	34.8686981201172	34.6972007751465	34.2919006347656	34.7737007141113	one-carbon metabolic process [GO:0006730];S-adenosylmethionine biosynthetic process [GO:0006556]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];magnesium ion binding [GO:0000287];methionine adenosyltransferase activity [GO:0004478]	ATP-binding;Cytoplasm;Magnesium;Metal-binding;Nucleotide-binding;One-carbon metabolism;Potassium;Transferase	384	616	3.07877	0.01112	-0.871468	-3.45284	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	metK KPN78578_33110 KPN_03375	A6TDV1	A6TDV1				+	MT_WT	27	27	27	72.4	72.4	72.4	41.907	0	323.31	1.72E+11	1168	METK_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.0879993438721	26.8267002105713	NaN	26.8358001708984	27.744499206543	27.8826999664307	26.9009990692139	27.0004997253418		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	Cell membrane;Membrane;Transmembrane;Transmembrane helix;Transport	464	8	0.723723	0.232909	-0.465315	-1.1154	Galactose-proton symport of transport system	galP KPN_03376	A6TDV2	A6TDV2						3	3	3	4.3	4.3	4.3	50.868	0	6.0878	1094400000	1169	A6TDV2_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.2388000488281	32.2355995178223	32.3333015441895	32.225399017334	31.6877002716064	32.1054992675781	32.1427001953125	32.0164985656738			ATP binding [GO:0005524];glutathione synthase activity [GO:0004363];metal ion binding [GO:0046872]	ATP-binding;Glutathione biosynthesis;Ligase;Magnesium;Manganese;Metal-binding;Nucleotide-binding	316	240	1.35252	0.182641	0.270172	1.24104	Glutathione synthetase (EC 6.3.2.3) (GSH synthetase) (GSH-S) (GSHase) (Glutathione synthase)	gshB KPN_03380	A6TDV6	A6TDV6						21	21	21	73.1	73.1	73.1	35.48	0	299.83	39070000000	1171	A6TDV6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.7096004486084	28.1026000976563	28.8458003997803	29.2199001312256	27.2910995483398	28.6744003295898	30.2502002716064	29.3108997344971					187	38	0.234593	0.592092	-0.412133	-0.502019	UPF0301 protein KPN78578_33170	KPN78578_33170 KPN_03381	A6TDV7	A6TDV7						7	7	7	62	62	62	20.803	0	122.2	4388300000	1172	Y3317_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
26.4272003173828	27.9937992095947	28.0804004669189	27.7520008087158	26.9608993530273	26.3477001190186	27.9188003540039	27.4022006988525	rRNA 5'-end processing [GO:0000967]	cytoplasm [GO:0005737]	nuclease activity [GO:0004518]	Cytoplasm;Hydrolase;Nuclease;Ribosome biogenesis	138	11	0.34119	0.477059	0.405921	0.65426	Putative pre-16S rRNA nuclease (EC 3.1.-.-)	yqgF KPN78578_33180 KPN_03382	A6TDV8	A6TDV8						7	7	7	60.9	60.9	60.9	14.998	0	29.301	1544400000	1173	YQGF_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.3111991882324	30.5359992980957	30.4873008728027	30.4309005737305	30.5373992919922	30.6720008850098	30.4659004211426	30.3826007843018			pyridoxal phosphate binding [GO:0030170]	Pyridoxal phosphate	233	70	0.41404	0.673582	-0.0731177	-0.386406	Pyridoxal phosphate homeostasis protein (PLP homeostasis protein)	yggS KPN_03385	A6TDW1	A6TDW1						11	11	11	63.1	63.1	63.1	25.378	0	32.251	12402000000	1175	A6TDW1_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
NaN	28.2140007019043	27.7868003845215	28.4368000030518	28.7210998535156	26.2896995544434	28.5734996795654	27.3840007781982		membrane [GO:0016020]		Membrane;Transmembrane;Transmembrane helix	188	12	0.232915	0.595571	0.403811	0.502761	YggT family protein	yggT KPN_03386	A6TDW2	A6TDW2						3	3	3	16	16	16	21.106	0	9.7666	2086000000	1176	A6TDW2_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.3854007720947	30.5842990875244	30.4230995178223	30.3269996643066	29.8794002532959	29.965799331665	30.2497005462646	29.9018001556396	nucleotide metabolic process [GO:0009117];purine nucleoside triphosphate catabolic process [GO:0009146]		dITP diphosphatase activity [GO:0035870];ITP diphosphatase activity [GO:0036220];metal ion binding [GO:0046872];nucleotide binding [GO:0000166];ribonucleoside triphosphate phosphatase activity [GO:0017111];XTP diphosphatase activity [GO:0036222]	Hydrolase;Magnesium;Metal-binding;Nucleotide metabolism;Nucleotide-binding	197	61	2.26211	0.0569447	0.430779	2.0242	dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	yggV KPN_03388	A6TDW4	A6TDW4						7	7	7	54.3	54.3	54.3	20.914	0	53.579	10629000000	1177	A6TDW4_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.1515007019043	29.5872001647949	29.55299949646	29.4312000274658	29.0394992828369	28.8959999084473	29.1495990753174	28.9750003814697				Signal	239	39	2.11531	0.0403099	0.665685	2.37517	DUF2884 domain-containing protein	yggN KPN_03390	A6TDW6	A6TDW6				+	MT_WT	9	9	9	43.9	43.9	43.9	26.065	0	115.15	5635700000	1178	A6TDW6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.3899002075195	27.1345996856689	27.4083995819092	27.1497993469238	27.1681995391846	27.5634002685547	27.1417007446289	27.2551002502441					108	64	0.32481	0.540553	0.238563	0.56397	DUF469 domain-containing protein	yggL KPN_03391	A6TDW7	A6TDW7						4	4	4	43.5	43.5	43.5	12.818	0	50.633	1535300000	1179	A6TDW7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.5177001953125	30.4647998809814	30.4715995788574	30.4911994934082	30.5438003540039	30.5221996307373	30.5757999420166	30.4044990539551			tRNA (guanine-N7-)-methyltransferase activity [GO:0008176]	Methyltransferase;S-adenosyl-L-methionine;Transferase;tRNA processing	239	83	0.264722	0.862255	-0.0252261	-0.167848	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	trmB KPN78578_33280 KPN_03392	A6TDW8	A6TDW8						5	5	5	24.7	24.7	24.7	27.013	0	41.502	12579000000	1180	TRMB_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.7381992340088	31.4895000457764	31.2492008209229	31.371000289917	31.568000793457	31.5006999969482	31.6443996429443	31.6201992034912			iron ion binding [GO:0005506]	Iron	91	145	0.510679	0.553552	-0.121323	-0.551053	Probable Fe(2+)-trafficking protein	KPN78578_33300 KPN_03394	A6TDX0	A6TDX0						17	17	17	96.7	96.7	96.7	10.919	0	101.37	25471000000	1181	FETP_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
26.1844005584717	24.7672996520996	25.2604007720947	25.6382999420166	24.1728992462158	25.8239994049072	26.6502990722656	26.2376003265381	cysteine biosynthetic process from serine [GO:0006535]		transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]	CBS domain;Pyridoxal phosphate	456	14	0.160435	0.698107	-0.258615	-0.353697	Pyridoxal-5'-phosphate-dependent enzyme, beta subunit	KPN_03409	A6TDY4	A6TDY4						4	4	4	13.8	13.8	13.8	49.832	0	62.469	463900000	1183	A6TDY4_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.3588008880615	27.410400390625	26.8939990997314	26.7271995544434	27.2541007995605	26.4178009033203	27.3964004516602	26.6632995605469	transsulfuration [GO:0019346]		catalytic activity [GO:0003824];pyridoxal phosphate binding [GO:0030170]	Pyridoxal phosphate	382	7	0.229726	0.658115	0.164675	0.411809	Cystathionine gamma-synthase	metB KPN_03410	A6TDY5	A6TDY5						3	3	3	9.4	9.4	9.4	41.813	0	12.596	1141800000	1184	A6TDY5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.3945007324219	29.5233993530273	30.0526008605957	29.9433994293213	29.1847991943359	29.2723007202148	29.4853992462158	29.7914009094238	biosynthetic process [GO:0009058]		pyridoxal phosphate binding [GO:0030170];transaminase activity [GO:0008483]	Aminotransferase;Transferase	393	69	0.682999	0.310758	0.295017	0.922068	Aminotransferase	KPN_03415	A6TDZ0	A6TDZ0						11	11	11	47.6	47.6	47.6	43.83	0	99.132	6710200000	1185	A6TDZ0_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.736499786377	31.8199005126953	31.5412998199463	31.5417995452881	31.6182994842529	31.6341991424561	31.4393005371094	31.5270004272461					621	164	0.593086	0.56246	0.105171	0.540116	Bifunctional glutathionylspermidine amidase/glutathionylspermidine synthetase	gss KPN_03416	A6TDZ1	A6TDZ1						30	30	30	63.8	63.8	63.8	70.431	0	148.43	27355000000	1186	A6TDZ1_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
34.6534004211426	34.5140991210938	34.2018013000488	34.2653999328613	34.4039001464844	34.1828994750977	34.1533012390137	34.019100189209					288	140	0.824713	0.324863	0.218841	0.898328	S-transferase	yghU KPN_03419	A6TDZ4	A6TDZ4						16	16	16	50.3	50.3	50.3	32.35	0	151.35	1.82E+11	1187	A6TDZ4_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
26.4521007537842	27.440299987793	27.6639003753662	28.0764007568359	28.1208000183105	27.9284992218018	28.0594005584717	27.5146007537842	protein transport [GO:0015031]	plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	Cell inner membrane;Cell membrane;Membrane;Protein transport;Transmembrane;Transmembrane helix;Transport	238	18	0.641729	0.259031	-0.497643	-1.03257	Biopolymer transport protein ExbB	exbB KPN_03426	A6TE01	A6TE01						4	4	4	21.8	21.8	21.8	25.396	0	81.08	1828900000	1188	A6TE01_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.8094997406006	28.2131996154785	28.456600189209	28.4626007080078	28.4620990753174	29.1040992736816	28.831600189209	29.1187992095947	transsulfuration [GO:0019346]		cystathionine beta-lyase activity [GO:0004121];pyridoxal phosphate binding [GO:0030170]	Pyridoxal phosphate	395	38	1.59841	0.0657465	-0.643691	-1.96007	Cystathionine beta-lyase	metC KPN_03428	A6TE03	A6TE03						8	8	8	27.8	27.8	27.8	43.192	0	49.468	3335600000	1189	A6TE03_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.5694007873535	31.8187007904053	31.8509998321533	31.5730991363525	31.6868991851807	31.733699798584	31.7486991882324	31.6679000854492			butanol dehydrogenase activity [GO:1990362];metal ion binding [GO:0046872]	Oxidoreductase	387	180	0.0272821	0.96852	-0.00626993	-0.0330295	Alcohol dehydrogenase	yqhD KPN_03431	A6TE06	A6TE06						19	19	19	57.4	57.4	57.4	42.293	0	118.5	28861000000	1190	A6TE06_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.9664001464844	32.2333984375	31.7306003570557	31.7901000976563	32.4665985107422	32.2952995300293	32.3620986938477	32.0228996276855	L-ascorbic acid biosynthetic process [GO:0019853]		oxidoreductase activity [GO:0016491]	Ascorbate biosynthesis	275	207	1.28551	0.144402	-0.356585	-1.37991	2,5-diketo-D-gluconate reductase A	dkgA KPN_03432	A6TE07	A6TE07						18	18	18	73.5	73.5	73.5	30.744	0	151.86	37683000000	1191	A6TE07_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.0765991210938	28.967399597168	29.1119995117188	28.9139995574951	29.0972003936768	28.4997997283936	28.716100692749	28.6800994873047	FtsZ-dependent cytokinesis [GO:0043093]	cell division site [GO:0032153];outer membrane-bounded periplasmic space [GO:0030288]	copper ion binding [GO:0005507];oxidoreductase activity [GO:0016491]	Cell cycle;Cell division;Periplasm;Signal	470	28	0.0247178	0.955633	0.019217	0.0510128	Cell division protein FtsP	sufI ftsP KPN_03435	A6TE10	A6TE10						12	12	12	36.2	36.2	36.2	51.928	0	67.57	3736900000	1192	A6TE10_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.5611991882324	28.5464000701904	28.7164001464844	28.2469997406006	29.0016994476318	28.8183002471924	28.6599006652832	28.9848003387451	CDP-diacylglycerol biosynthetic process [GO:0016024]	membrane [GO:0016020]	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]	Acyltransferase;Lipid biosynthesis;Lipid metabolism;Phospholipid biosynthesis;Phospholipid metabolism;Transferase	220	37	1.47719	0.125793	-0.348436	-1.46499	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	plsC KPN_03436	A6TE11	A6TE11						8	8	8	36.4	36.4	36.4	24.372	0	48.647	3588900000	1193	A6TE11_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.7462997436523	30.9932994842529	30.996000289917	31.0764999389648	30.7703990936279	30.8388004302979	30.8808002471924	31.2182006835938	chromosome segregation [GO:0007059];DNA topological change [GO:0006265]	chromosome [GO:0005694];extrinsic component of plasma membrane [GO:0019897]	ATP binding [GO:0005524];DNA binding [GO:0003677];DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]	Cell membrane;Coiled coil;DNA-binding;Isomerase;Membrane;Topoisomerase	752	162	0.0761109	0.90763	0.0259967	0.111183	DNA topoisomerase 4 subunit A (EC 5.6.2.2) (Topoisomerase IV subunit A)	parC KPN_03437	A6TE12	A6TE12						24	24	24	44.7	44.7	44.7	83.62	0	170.17	17195000000	1194	A6TE12_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.0764007568359	29.7504005432129	29.8094997406006	29.4344005584717	29.2980003356934	29.2409992218018	29.5305995941162	31.1179008483887					193	34	0.237607	0.608493	-0.279203	-0.475838	Modulator of drug activity B	mdaB KPN_03442	A6TE17	A6TE17						6	6	6	35.8	35.8	35.8	21.809	0	29.415	7823500000	1197	A6TE17_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.371000289917	31.0683002471924	31.5468006134033	31.3647003173828	31.6786003112793	31.8715991973877	31.8857002258301	31.5918998718262					104	70	1.8449	0.078163	-0.419229	-1.79168	ABM domain-containing protein	ygiN KPN_03443	A6TE18	A6TE18						4	4	4	32.7	32.7	32.7	11.412	0	52.591	26276000000	1198	A6TE18_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.7234001159668	29.1993007659912	29.3367004394531	29.1874008178711	29.3567008972168	28.9178009033203	29.3411998748779	29.3162994384766	chromosome segregation [GO:0007059];DNA topological change [GO:0006265]	chromosome [GO:0005694]	ATP binding [GO:0005524];DNA binding [GO:0003677];DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]	ATP-binding;DNA-binding;Isomerase;Nucleotide-binding;Topoisomerase	631	60	0.335657	0.612524	0.128672	0.468289	DNA topoisomerase 4 subunit B (EC 5.6.2.2) (Topoisomerase IV subunit B)	parE KPN_03444	A6TE19	A6TE19						14	14	14	24.2	24.2	24.2	70.075	0	78.244	5440900000	1199	A6TE19_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.5883007049561	27.0289001464844	27.1580009460449	26.7991008758545	26.8327007293701	26.7910003662109	NaN	26.7082004547119			3',5'-cyclic-AMP phosphodiesterase activity [GO:0004115];metal ion binding [GO:0046872];nucleotide binding [GO:0000166]	cAMP;Hydrolase;Iron;Metal-binding;Nucleotide-binding	243	5	0.905279	0.211005	0.36625	1.18287	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA (3',5'-cyclic AMP phosphodiesterase) (cAMP phosphodiesterase) (EC 3.1.4.53)	cpdA KPN_03446	A6TE21	A6TE21						2	2	2	11.9	11.9	11.9	27.061	0	10.63	1009300000	1200	A6TE21_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.9018001556396	28.690299987793	28.3990993499756	28.5121002197266	28.930700302124	28.5202007293701	28.7847995758057	28.5914993286133			ADP-ribose diphosphatase activity [GO:0047631];metal ion binding [GO:0046872]	Hydrolase	210	26	0.225977	0.73219	-0.0809908	-0.317422	ADP-ribose pyrophosphatase (EC 3.6.1.13) (ADP-ribose diphosphatase) (ADP-ribose phosphohydrolase) (Adenosine diphosphoribose pyrophosphatase)	yqiE KPN_03448	A6TE23	A6TE23						7	7	7	46.2	46.2	46.2	23.683	0	40.068	3578300000	1201	A6TE23_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
34.1599006652832	34.2202987670898	34.1449012756348	34.0259017944336	33.5629997253418	33.4254989624023	33.848201751709	33.5774993896484		outer membrane [GO:0019867]	efflux transmembrane transporter activity [GO:0015562]	Cell outer membrane;Membrane;Signal;Transmembrane;Transmembrane beta strand;Transport	492	551	2.81447	0.0319333	0.534195	2.56268	Outer membrane channel protein	tolC KPN_03449	A6TE24	A6TE24				+	MT_WT	23	23	23	52	52	52	53.522	0	323.31	1.33E+11	1202	A6TE24_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.0580005645752	30.4689998626709	30.1783008575439	30.4659996032715	30.2485008239746	29.9806995391846	30.1886005401611	29.9531002044678					223	62	0.776349	0.357328	0.200075	0.838896	UPF0441 protein KPN78578_33850	KPN78578_33850 KPN_03450	A6TE25	A6TE25						7	7	7	30.9	30.9	30.9	23.38	0	92.913	10032000000	1203	Y3385_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.5142993927002	30.6774997711182	30.8595008850098	30.6543998718262	30.3663005828857	30.6804008483887	30.771900177002	30.7017002105713					386	148	0.154919	0.831874	0.0463448	0.205324	Glutathione-like synthetase	ygiC KPN_03451	A6TE26	A6TE26						15	15	15	43	43	43	44.541	0	139.6	13854000000	1204	A6TE26_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.8677005767822	30.6643009185791	30.7103996276855	30.6327991485596	30.5991992950439	30.7381000518799	30.6268997192383	30.3549995422363	riboflavin biosynthetic process [GO:0009231]		3,4-dihydroxy-2-butanone-4-phosphate synthase activity [GO:0008686];magnesium ion binding [GO:0000287];manganese ion binding [GO:0030145]	Lyase;Magnesium;Manganese;Metal-binding;Riboflavin biosynthesis	217	62	0.702943	0.465245	0.138994	0.670855	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	ribB KPN78578_33890 KPN_03454	A6TE29	A6TE29						8	8	8	35.9	35.9	35.9	23.447	0	51.78	14107000000	1205	RIBB_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.6905994415283	30.398099899292	30.9249000549316	30.8302001953125	30.9803009033203	31.2478008270264	31.0886993408203	30.7793998718262	ubiquinone biosynthetic process [GO:0006744]	cytoplasm [GO:0005737]		Cytoplasm;Ubiquinone biosynthesis	90	79	1.07701	0.197892	-0.313138	-1.19387	Ubiquinone biosynthesis accessory factor UbiK	yqiC ubiK KPN_03455	A6TE30	A6TE30						10	10	10	63.3	63.3	63.3	10.447	0	50.817	17793000000	1206	A6TE30_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.5598983764648	32.5461006164551	32.3543014526367	32.4053993225098	32.6150016784668	32.4019012451172	32.4939994812012	32.3742980957031	ADP-L-glycero-beta-D-manno-heptose biosynthetic process [GO:0097171]		ATP binding [GO:0005524];heptose 7-phosphate kinase activity [GO:0033785];heptose-1-phosphate adenylyltransferase activity [GO:0033786];phosphotransferase activity, alcohol group as acceptor [GO:0016773]	ATP-binding;Carbohydrate metabolism;Kinase;Multifunctional enzyme;Nucleotide-binding;Nucleotidyltransferase;Transferase	477	253	0.0222927	0.973976	-0.00487995	-0.0262796	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase);D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE rfaE KPN78578_33910 KPN_03456	A6TE31	A6TE31						20	20	20	53.9	53.9	53.9	51.151	0	179.33	49750000000	1207	HLDE_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
